H3_INDEX,ANO_SEMANA,QTD_CRIMES,ALVO
89a8100484fffff,2023-17,1,1
89a8100484fffff,2023-23,1,1
89a8100484fffff,2023-31,1,1
89a8100484fffff,2023-34,4,1
89a81004853ffff,2020-33,1,1
89a81004853ffff,2023-02,2,1
89a81004853ffff,2023-06,1,1
89a81004853ffff,2023-19,2,1
89a81004853ffff,2023-30,1,1
89a81004853ffff,2023-34,1,1
89a81004853ffff,2023-40,2,1
89a81004853ffff,2023-46,1,1
89a81004853ffff,2023-51,1,1
89a81004857ffff,2022-52,4,1
89a81004857ffff,2023-04,2,1
89a81004857ffff,2023-16,1,1
89a81004857ffff,2023-17,1,1
89a81004857ffff,2023-18,1,1
89a8100485bffff,2022-48,6,1
89a8100485bffff,2023-03,1,1
89a8100485bffff,2023-17,1,1
89a8100485bffff,2023-25,1,1
89a8100485bffff,2023-33,1,1
89a8100485bffff,2023-40,1,1
89a8100485bffff,2023-46,1,1
89a81004863ffff,2023-09,1,1
89a81004863ffff,2023-14,6,1
89a81004863ffff,2023-26,1,1
89a81004863ffff,2023-29,1,1
89a81004863ffff,2023-47,1,1
89a81004863ffff,2023-51,1,1
89a81004867ffff,2023-01,9,1
89a81004867ffff,2023-08,1,1
89a81004867ffff,2023-19,1,1
89a81004867ffff,2023-42,1,1
89a81004867ffff,2023-43,1,1
89a8100486bffff,2022-51,10,1
89a8100486bffff,2023-22,1,1
89a8100486bffff,2023-26,10,1
89a8100486bffff,2023-29,1,1
89a8100486bffff,2023-35,4,1
89a8100486bffff,2023-48,1,1
89a8100486fffff,2022-20,18,1
89a8100486fffff,2023-04,5,1
89a8100486fffff,2023-11,1,1
89a8100486fffff,2023-30,1,1
89a8100486fffff,2023-35,1,1
89a8100486fffff,2023-39,1,1
89a81004873ffff,2023-03,1,1
89a81004873ffff,2023-45,2,1
89a81004873ffff,2023-50,1,1
89a8100487bffff,2022-52,4,1
89a8100487bffff,2023-08,1,1
89a8100487bffff,2023-19,1,1
89a8100487bffff,2023-21,1,1
89a8100487bffff,2023-34,1,1
89a8100487bffff,2023-36,6,1
89a8100487bffff,2023-49,1,1
89a81004883ffff,2022-36,1,1
89a81004883ffff,2023-02,1,1
89a81004883ffff,2023-09,4,1
89a81004883ffff,2023-14,2,1
89a81004883ffff,2023-29,10,1
89a81004883ffff,2023-32,1,1
89a81004887ffff,2023-05,2,1
89a81004887ffff,2023-12,1,1
89a81004887ffff,2023-16,1,1
89a8100488bffff,2023-09,4,1
89a8100488bffff,2023-29,1,1
89a8100488bffff,2023-48,1,1
89a8100488fffff,2023-26,1,1
89a8100488fffff,2023-38,1,1
89a81004893ffff,2023-30,1,1
89a81004893ffff,2023-34,1,1
89a81004897ffff,2023-11,1,1
89a81004897ffff,2023-21,1,1
89a81004897ffff,2023-43,1,1
89a81004897ffff,2023-50,1,1
89a8100489bffff,2023-13,1,1
89a8100489bffff,2023-18,5,1
89a8100489bffff,2023-22,2,1
89a810048b7ffff,2023-09,4,1
89a810048b7ffff,2023-10,4,1
89a810048b7ffff,2023-18,6,1
89a810048b7ffff,2023-46,4,1
89a810048c3ffff,2022-47,1,1
89a810048c3ffff,2023-06,1,1
89a810048c3ffff,2023-07,12,1
89a810048c3ffff,2023-12,1,1
89a810048c3ffff,2023-13,1,1
89a810048c3ffff,2023-17,2,1
89a810048c3ffff,2023-20,6,1
89a810048c3ffff,2023-22,1,1
89a810048c3ffff,2023-23,4,1
89a810048c3ffff,2023-27,1,1
89a810048c3ffff,2023-38,1,1
89a810048c3ffff,2023-40,1,1
89a810048c3ffff,2023-42,1,1
89a810048c3ffff,2023-45,4,1
89a810048c3ffff,2023-48,1,1
89a810048c3ffff,2023-50,1,1
89a810048cfffff,2023-13,5,1
89a810048cfffff,2023-14,2,1
89a810048cfffff,2023-31,1,1
89a810048cfffff,2023-33,1,1
89a810048cfffff,2023-36,4,1
89a810048d3ffff,2023-39,1,1
89a810048d7ffff,2022-51,12,1
89a810048d7ffff,2023-19,4,1
89a810048d7ffff,2023-22,1,1
89a810048d7ffff,2023-50,1,1
89a810048dbffff,2023-09,2,1
89a810048dbffff,2023-10,1,1
89a810048dbffff,2023-11,5,1
89a810048dbffff,2023-39,1,1
89a810048dbffff,2023-49,2,1
89a8100490bffff,2023-41,1,1
89a8100490bffff,2023-44,1,1
89a8100490bffff,2023-52,1,1
89a8100490fffff,2023-14,1,1
89a8100490fffff,2023-31,5,1
89a81004913ffff,2023-26,1,1
89a81004923ffff,2023-10,1,1
89a81004923ffff,2023-24,1,1
89a81004923ffff,2023-38,5,1
89a81004923ffff,2023-39,1,1
89a81004923ffff,2023-51,4,1
89a8100492bffff,2023-02,1,1
89a8100492bffff,2023-39,1,1
89a8100492bffff,2023-42,1,1
89a8100492bffff,2023-44,1,1
89a8100492bffff,2023-46,7,1
89a8100492bffff,2023-47,1,1
89a8100492fffff,2023-12,1,1
89a8100492fffff,2023-15,1,1
89a8100492fffff,2023-16,1,1
89a8100492fffff,2023-19,4,1
89a8100492fffff,2023-28,1,1
89a8100492fffff,2023-43,1,1
89a8100492fffff,2023-50,2,1
89a81004933ffff,2023-26,1,1
89a81004933ffff,2023-37,1,1
89a81004933ffff,2023-45,1,1
89a8100493bffff,2023-52,5,1
89a81004943ffff,2023-01,4,1
89a81004943ffff,2023-22,1,1
89a81004947ffff,2023-03,6,1
89a81004947ffff,2023-24,5,1
89a81004947ffff,2023-43,11,1
89a8100494bffff,2022-35,1,1
89a8100494bffff,2023-02,1,1
89a8100494bffff,2023-13,2,1
89a8100494bffff,2023-14,6,1
89a8100494bffff,2023-20,2,1
89a8100494bffff,2023-27,1,1
89a8100494bffff,2023-28,5,1
89a8100494bffff,2023-32,2,1
89a8100494bffff,2023-37,1,1
89a8100494bffff,2023-38,1,1
89a8100494bffff,2023-39,1,1
89a8100494bffff,2023-43,1,1
89a8100494bffff,2023-46,4,1
89a8100494bffff,2023-47,1,1
89a8100494bffff,2023-48,1,1
89a8100494fffff,2023-13,4,1
89a8100494fffff,2023-42,4,1
89a81004953ffff,2023-15,1,1
89a81004953ffff,2023-26,1,1
89a81004953ffff,2023-29,5,1
89a81004953ffff,2023-36,1,1
89a81004953ffff,2023-39,1,1
89a81004953ffff,2023-41,8,1
89a81004953ffff,2023-44,1,1
89a81004953ffff,2023-50,4,1
89a8100495bffff,2023-13,6,1
89a8100495bffff,2023-28,1,1
89a8100495bffff,2023-29,1,1
89a8100495bffff,2023-30,1,1
89a8100495bffff,2023-38,1,1
89a8100495bffff,2023-39,4,1
89a8100495bffff,2023-45,9,1
89a8100495bffff,2023-49,1,1
89a81004963ffff,2022-43,4,1
89a81004963ffff,2023-09,1,1
89a81004963ffff,2023-17,1,1
89a81004963ffff,2023-23,1,1
89a81004963ffff,2023-26,10,1
89a81004963ffff,2023-37,1,1
89a81004963ffff,2023-46,1,1
89a81004963ffff,2023-47,6,1
89a81004967ffff,2023-12,1,1
89a81004967ffff,2023-16,1,1
89a81004967ffff,2023-19,1,1
89a81004967ffff,2023-21,1,1
89a81004967ffff,2023-22,1,1
89a81004967ffff,2023-32,6,1
89a81004967ffff,2023-36,2,1
89a8100496bffff,2023-41,5,1
89a8100496fffff,2023-04,1,1
89a8100496fffff,2023-18,1,1
89a8100496fffff,2023-25,2,1
89a8100496fffff,2023-27,1,1
89a8100496fffff,2023-38,1,1
89a81004973ffff,2023-18,1,1
89a81004973ffff,2023-19,12,1
89a81004973ffff,2023-34,1,1
89a81004973ffff,2023-35,1,1
89a81004973ffff,2023-41,5,1
89a81004973ffff,2023-52,1,1
89a81004977ffff,2023-05,1,1
89a81004977ffff,2023-10,7,1
89a81004977ffff,2023-14,6,1
89a81004977ffff,2023-16,4,1
89a81004977ffff,2023-23,12,1
89a81004977ffff,2023-25,6,1
89a81004977ffff,2023-31,2,1
89a81004977ffff,2023-38,19,1
89a8100497bffff,2023-35,1,1
89a8100497bffff,2023-38,1,1
89a8100497bffff,2023-44,1,1
89a810049a3ffff,2023-30,1,1
89a810049a3ffff,2023-33,5,1
89a810049a3ffff,2023-37,8,1
89a810049a3ffff,2023-46,10,1
89a810049a7ffff,2023-11,1,1
89a810049c3ffff,2023-02,1,1
89a810049cbffff,2023-40,1,1
89a810049d7ffff,2023-07,4,1
89a810049d7ffff,2023-09,1,1
89a810049d7ffff,2023-24,4,1
89a810049d7ffff,2023-25,1,1
89a810049d7ffff,2023-26,1,1
89a810049d7ffff,2023-29,4,1
89a810049d7ffff,2023-33,5,1
89a810049d7ffff,2023-35,1,1
89a810049d7ffff,2023-37,4,1
89a810049d7ffff,2023-38,1,1
89a810049d7ffff,2023-49,5,1
89a810049d7ffff,2023-51,10,1
89a810049d7ffff,2023-52,5,1
89a81004a03ffff,2023-24,6,1
89a81004a03ffff,2023-43,1,1
89a81004a03ffff,2023-45,11,1
89a81004a03ffff,2023-49,1,1
89a81004a03ffff,2023-52,1,1
89a81004a0bffff,2023-02,1,1
89a81004a0bffff,2023-24,1,1
89a81004a0bffff,2023-34,1,1
89a81004a0fffff,2023-10,1,1
89a81004a0fffff,2023-15,1,1
89a81004a0fffff,2023-18,4,1
89a81004a0fffff,2023-24,1,1
89a81004a0fffff,2023-26,1,1
89a81004a0fffff,2023-33,6,1
89a81004a0fffff,2023-34,1,1
89a81004a0fffff,2023-47,1,1
89a81004a0fffff,2023-51,1,1
89a81004a13ffff,2023-18,1,1
89a81004a13ffff,2023-23,1,1
89a81004a13ffff,2023-30,1,1
89a81004a13ffff,2023-40,1,1
89a81004a17ffff,2023-01,4,1
89a81004a17ffff,2023-13,1,1
89a81004a17ffff,2023-15,2,1
89a81004a17ffff,2023-18,1,1
89a81004a17ffff,2023-25,1,1
89a81004a17ffff,2023-27,1,1
89a81004a17ffff,2023-29,5,1
89a81004a17ffff,2023-35,1,1
89a81004a17ffff,2023-40,4,1
89a81004a17ffff,2023-42,1,1
89a81004a17ffff,2023-51,1,1
89a81004a1bffff,2023-02,2,1
89a81004a1bffff,2023-11,1,1
89a81004a1bffff,2023-12,1,1
89a81004a1bffff,2023-26,1,1
89a81004a1bffff,2023-27,5,1
89a81004a1bffff,2023-41,1,1
89a81004a23ffff,2023-10,5,1
89a81004a23ffff,2023-14,2,1
89a81004a23ffff,2023-18,5,1
89a81004a23ffff,2023-20,1,1
89a81004a23ffff,2023-37,5,1
89a81004a23ffff,2023-39,1,1
89a81004a23ffff,2023-49,1,1
89a81004a23ffff,2023-50,2,1
89a81004a27ffff,2023-46,1,1
89a81004a2bffff,2022-40,4,1
89a81004a2bffff,2023-11,1,1
89a81004a2bffff,2023-17,4,1
89a81004a2bffff,2023-23,1,1
89a81004a2bffff,2023-37,5,1
89a81004a2bffff,2023-49,1,1
89a81004a2fffff,2023-33,5,1
89a81004a2fffff,2023-36,99,1
89a81004a2fffff,2023-47,1,1
89a81004a33ffff,2022-51,4,1
89a81004a33ffff,2023-14,1,1
89a81004a33ffff,2023-24,1,1
89a81004a37ffff,2023-14,1,1
89a81004a37ffff,2023-16,1,1
89a81004a37ffff,2023-17,1,1
89a81004a37ffff,2023-33,1,1
89a81004a37ffff,2023-41,1,1
89a81004a37ffff,2023-49,11,1
89a81004a37ffff,2023-50,1,1
89a81004a3bffff,2023-03,1,1
89a81004a3bffff,2023-10,1,1
89a81004a3bffff,2023-12,1,1
89a81004a3bffff,2023-13,1,1
89a81004a3bffff,2023-20,1,1
89a81004a3bffff,2023-21,1,1
89a81004a3bffff,2023-27,1,1
89a81004a3bffff,2023-29,7,1
89a81004a3bffff,2023-33,4,1
89a81004a3bffff,2023-36,1,1
89a81004a3bffff,2023-38,1,1
89a81004a3bffff,2023-41,5,1
89a81004a3bffff,2023-47,1,1
89a81004a43ffff,2023-03,1,1
89a81004a43ffff,2023-19,1,1
89a81004a43ffff,2023-22,1,1
89a81004a43ffff,2023-49,1,1
89a81004a47ffff,2023-09,5,1
89a81004a47ffff,2023-11,1,1
89a81004a47ffff,2023-20,1,1
89a81004a47ffff,2023-21,1,1
89a81004a47ffff,2023-25,1,1
89a81004a47ffff,2023-26,1,1
89a81004a47ffff,2023-32,4,1
89a81004a47ffff,2023-35,3,1
89a81004a47ffff,2023-39,1,1
89a81004a47ffff,2023-44,1,1
89a81004a47ffff,2023-46,1,1
89a81004a4bffff,2023-16,1,1
89a81004a4bffff,2023-24,1,1
89a81004a4fffff,2023-04,1,1
89a81004a4fffff,2023-06,1,1
89a81004a4fffff,2023-13,1,1
89a81004a4fffff,2023-21,1,1
89a81004a4fffff,2023-22,2,1
89a81004a4fffff,2023-28,1,1
89a81004a4fffff,2023-30,5,1
89a81004a4fffff,2023-41,2,1
89a81004a4fffff,2023-49,5,1
89a81004a53ffff,2023-27,1,1
89a81004a53ffff,2023-33,4,1
89a81004a53ffff,2023-39,38,1
89a81004a57ffff,2023-04,1,1
89a81004a5bffff,2023-36,5,1
89a81004a5bffff,2023-49,5,1
89a81004a63ffff,2023-13,1,1
89a81004a63ffff,2023-47,1,1
89a81004a63ffff,2023-51,12,1
89a81004a67ffff,2023-15,2,1
89a81004a67ffff,2023-16,1,1
89a81004a67ffff,2023-17,1,1
89a81004a67ffff,2023-21,2,1
89a81004a67ffff,2023-25,1,1
89a81004a67ffff,2023-41,1,1
89a81004a67ffff,2023-42,1,1
89a81004a67ffff,2023-44,5,1
89a81004a67ffff,2023-51,1,1
89a81004a67ffff,2023-52,1,1
89a81004a6bffff,2022-51,1,1
89a81004a6bffff,2023-01,1,1
89a81004a6bffff,2023-23,1,1
89a81004a6bffff,2023-27,6,1
89a81004a6bffff,2023-41,1,1
89a81004a6bffff,2023-46,5,1
89a81004a6bffff,2023-47,2,1
89a81004a6bffff,2023-49,8,1
89a81004a6fffff,2023-09,1,1
89a81004a6fffff,2023-12,1,1
89a81004a6fffff,2023-16,1,1
89a81004a6fffff,2023-17,2,1
89a81004a6fffff,2023-23,1,1
89a81004a6fffff,2023-30,9,1
89a81004a6fffff,2023-37,1,1
89a81004a6fffff,2023-45,1,1
89a81004a73ffff,2023-02,1,1
89a81004a73ffff,2023-23,1,1
89a81004a73ffff,2023-41,1,1
89a81004a73ffff,2023-49,56,1
89a81004a73ffff,2023-51,1,1
89a81004a77ffff,2022-51,4,1
89a81004a77ffff,2023-13,1,1
89a81004a77ffff,2023-22,5,1
89a81004a77ffff,2023-23,2,1
89a81004a77ffff,2023-25,2,1
89a81004a77ffff,2023-37,1,1
89a81004a77ffff,2023-45,1,1
89a81004a7bffff,2023-09,5,1
89a81004a7bffff,2023-17,1,1
89a81004a7bffff,2023-21,7,1
89a81004a7bffff,2023-48,1,1
89a81004a7bffff,2023-52,1,1
89a81004a83ffff,2023-11,4,1
89a81004a83ffff,2023-34,1,1
89a81004a87ffff,2023-04,54,1
89a81004a87ffff,2023-09,1,1
89a81004a87ffff,2023-14,1,1
89a81004a8bffff,2022-52,1,1
89a81004a8bffff,2023-22,4,1
89a81004a8bffff,2023-30,1,1
89a81004a8bffff,2023-32,1,1
89a81004a8bffff,2023-46,1,1
89a81004a8bffff,2023-48,1,1
89a81004a8fffff,2023-02,1,1
89a81004a8fffff,2023-14,1,1
89a81004a8fffff,2023-15,1,1
89a81004a8fffff,2023-26,1,1
89a81004a8fffff,2023-41,1,1
89a81004a8fffff,2023-46,2,1
89a81004a93ffff,2023-14,1,1
89a81004a93ffff,2023-19,2,1
89a81004a9bffff,2023-11,4,1
89a81004a9bffff,2023-17,1,1
89a81004a9bffff,2023-19,1,1
89a81004a9bffff,2023-30,1,1
89a81004a9bffff,2023-39,1,1
89a81004a9bffff,2023-51,1,1
89a81004aabffff,2022-47,4,1
89a81004aabffff,2023-14,1,1
89a81004aabffff,2023-20,1,1
89a81004aabffff,2023-21,1,1
89a81004aabffff,2023-27,2,1
89a81004aabffff,2023-29,1,1
89a81004aabffff,2023-31,1,1
89a81004aabffff,2023-32,1,1
89a81004aabffff,2023-42,1,1
89a81004aabffff,2023-46,1,1
89a81004aafffff,2023-12,1,1
89a81004aafffff,2023-21,1,1
89a81004aafffff,2023-29,1,1
89a81004aafffff,2023-31,1,1
89a81004aafffff,2023-34,1,1
89a81004aafffff,2023-45,1,1
89a81004aafffff,2023-48,1,1
89a81004ab7ffff,2023-11,1,1
89a81004ab7ffff,2023-13,9,1
89a81004ab7ffff,2023-20,1,1
89a81004ab7ffff,2023-28,2,1
89a81004ab7ffff,2023-44,1,1
89a81004abbffff,2022-52,4,1
89a81004abbffff,2023-18,5,1
89a81004abbffff,2023-20,5,1
89a81004abbffff,2023-31,8,1
89a81004abbffff,2023-47,1,1
89a81004ac3ffff,2022-42,1,1
89a81004ac3ffff,2023-33,4,1
89a81004ac7ffff,2023-11,1,1
89a81004acbffff,2023-13,1,1
89a81004acbffff,2023-16,1,1
89a81004acbffff,2023-20,1,1
89a81004acbffff,2023-26,5,1
89a81004acbffff,2023-50,5,1
89a81004acfffff,2023-01,1,1
89a81004acfffff,2023-28,1,1
89a81004ad3ffff,2020-45,1,1
89a81004ad3ffff,2022-52,12,1
89a81004ad3ffff,2023-05,1,1
89a81004ad3ffff,2023-06,6,1
89a81004ad3ffff,2023-09,1,1
89a81004ad3ffff,2023-14,2,1
89a81004ad3ffff,2023-15,12,1
89a81004ad3ffff,2023-19,1,1
89a81004ad3ffff,2023-23,1,1
89a81004ad3ffff,2023-24,6,1
89a81004ad3ffff,2023-29,6,1
89a81004ad3ffff,2023-33,1,1
89a81004ad7ffff,2023-13,1,1
89a81004adbffff,2022-36,4,1
89a81004adbffff,2023-38,1,1
89a81004adbffff,2023-43,1,1
89a81004b03ffff,2023-11,5,1
89a81004b03ffff,2023-30,1,1
89a81004b03ffff,2023-37,5,1
89a81004b07ffff,2023-02,2,1
89a81004b0bffff,2023-06,5,1
89a81004b0bffff,2023-36,1,1
89a81004b0bffff,2023-40,1,1
89a81004b0bffff,2023-45,9,1
89a81004b0bffff,2023-46,1,1
89a81004b0bffff,2023-47,8,1
89a81004b0bffff,2023-48,6,1
89a81004b0fffff,2022-52,1,1
89a81004b0fffff,2023-01,9,1
89a81004b0fffff,2023-44,2,1
89a81004b17ffff,2023-03,6,1
89a81004b17ffff,2023-36,1,1
89a81004b27ffff,2023-18,7,1
89a81004b27ffff,2023-31,4,1
89a81004b27ffff,2023-44,1,1
89a81004b2bffff,2022-51,4,1
89a81004b2bffff,2023-02,5,1
89a81004b2bffff,2023-03,1,1
89a81004b2bffff,2023-05,1,1
89a81004b2bffff,2023-07,1,1
89a81004b2bffff,2023-10,1,1
89a81004b2bffff,2023-14,4,1
89a81004b2bffff,2023-19,1,1
89a81004b2bffff,2023-21,1,1
89a81004b2bffff,2023-23,1,1
89a81004b2bffff,2023-27,1,1
89a81004b2bffff,2023-38,2,1
89a81004b2bffff,2023-42,2,1
89a81004b2bffff,2023-45,1,1
89a81004b2bffff,2023-47,1,1
89a81004b2bffff,2023-49,1,1
89a81004b2bffff,2023-52,1,1
89a81004b2fffff,2023-38,1,1
89a81004b33ffff,2023-20,1,1
89a81004b33ffff,2023-41,1,1
89a81004b33ffff,2023-43,1,1
89a81004b33ffff,2023-45,5,1
89a81004b3bffff,2022-31,4,1
89a81004b3bffff,2023-03,1,1
89a81004b3bffff,2023-05,4,1
89a81004b3bffff,2023-07,1,1
89a81004b3bffff,2023-11,1,1
89a81004b3bffff,2023-12,1,1
89a81004b3bffff,2023-13,1,1
89a81004b3bffff,2023-15,8,1
89a81004b3bffff,2023-21,2,1
89a81004b3bffff,2023-25,1,1
89a81004b3bffff,2023-29,6,1
89a81004b3bffff,2023-32,1,1
89a81004b3bffff,2023-40,12,1
89a81004b3bffff,2023-41,6,1
89a81004b3bffff,2023-44,4,1
89a81004b3bffff,2023-49,4,1
89a81004b3bffff,2023-50,2,1
89a81004b43ffff,2023-06,6,1
89a81004b43ffff,2023-12,1,1
89a81004b43ffff,2023-18,1,1
89a81004b43ffff,2023-19,1,1
89a81004b43ffff,2023-22,1,1
89a81004b43ffff,2023-23,5,1
89a81004b43ffff,2023-24,1,1
89a81004b43ffff,2023-26,6,1
89a81004b43ffff,2023-27,1,1
89a81004b43ffff,2023-28,1,1
89a81004b43ffff,2023-38,1,1
89a81004b43ffff,2023-39,5,1
89a81004b43ffff,2023-41,2,1
89a81004b47ffff,2023-38,1,1
89a81004b47ffff,2023-39,1,1
89a81004b47ffff,2023-47,5,1
89a81004b4bffff,2023-19,1,1
89a81004b4bffff,2023-32,1,1
89a81004b4bffff,2023-38,1,1
89a81004b4bffff,2023-50,1,1
89a81004b4fffff,2019-11,1,1
89a81004b4fffff,2023-01,5,1
89a81004b4fffff,2023-04,1,1
89a81004b4fffff,2023-15,1,1
89a81004b4fffff,2023-26,1,1
89a81004b4fffff,2023-31,1,1
89a81004b4fffff,2023-33,9,1
89a81004b4fffff,2023-41,1,1
89a81004b4fffff,2023-44,5,1
89a81004b4fffff,2023-52,1,1
89a81004b53ffff,2023-11,5,1
89a81004b53ffff,2023-26,1,1
89a81004b53ffff,2023-45,5,1
89a81004b5bffff,2023-03,1,1
89a81004b5bffff,2023-10,1,1
89a81004b5bffff,2023-13,19,1
89a81004b5bffff,2023-19,6,1
89a81004b5bffff,2023-23,1,1
89a81004b5bffff,2023-27,1,1
89a81004b5bffff,2023-33,2,1
89a81004b5bffff,2023-38,1,1
89a81004b63ffff,2023-12,5,1
89a81004b63ffff,2023-23,4,1
89a81004b63ffff,2023-40,6,1
89a81004b63ffff,2023-44,1,1
89a81004b63ffff,2023-50,6,1
89a81004b67ffff,2023-03,1,1
89a81004b67ffff,2023-04,4,1
89a81004b67ffff,2023-15,1,1
89a81004b67ffff,2023-20,1,1
89a81004b67ffff,2023-22,1,1
89a81004b67ffff,2023-43,1,1
89a81004b67ffff,2023-50,5,1
89a81004b6bffff,2022-14,4,1
89a81004b6bffff,2023-02,1,1
89a81004b6bffff,2023-04,8,1
89a81004b6bffff,2023-17,1,1
89a81004b6bffff,2023-47,1,1
89a81004b6bffff,2023-51,5,1
89a81004b6fffff,2023-02,1,1
89a81004b6fffff,2023-17,1,1
89a81004b6fffff,2023-37,5,1
89a81004b6fffff,2023-43,1,1
89a81004b6fffff,2023-46,1,1
89a81004b6fffff,2023-50,1,1
89a81004b6fffff,2023-52,1,1
89a81004b73ffff,2022-47,4,1
89a81004b73ffff,2023-13,2,1
89a81004b73ffff,2023-40,11,1
89a81004b73ffff,2023-43,5,1
89a81004b73ffff,2023-45,5,1
89a81004b77ffff,2023-18,2,1
89a81004b77ffff,2023-35,5,1
89a81004b7bffff,2022-46,4,1
89a81004b7bffff,2023-04,1,1
89a81004b7bffff,2023-21,5,1
89a81004b7bffff,2023-23,33,1
89a81004b7bffff,2023-24,2,1
89a81004b7bffff,2023-27,5,1
89a81004b7bffff,2023-43,14,1
89a81004b7bffff,2023-44,2,1
89a81004b83ffff,2023-01,1,1
89a81004b83ffff,2023-02,1,1
89a81004b83ffff,2023-03,1,1
89a81004b83ffff,2023-13,1,1
89a81004b83ffff,2023-29,1,1
89a81004b83ffff,2023-35,5,1
89a81004b83ffff,2023-36,1,1
89a81004b83ffff,2023-41,5,1
89a81004b83ffff,2023-42,1,1
89a81004b83ffff,2023-43,1,1
89a81004b83ffff,2023-45,5,1
89a81004b83ffff,2023-46,1,1
89a81004b83ffff,2023-47,1,1
89a81004b83ffff,2023-48,1,1
89a81004b87ffff,2022-51,4,1
89a81004b87ffff,2023-01,1,1
89a81004b87ffff,2023-02,1,1
89a81004b87ffff,2023-03,1,1
89a81004b87ffff,2023-24,1,1
89a81004b87ffff,2023-27,1,1
89a81004b87ffff,2023-28,5,1
89a81004b87ffff,2023-38,1,1
89a81004b87ffff,2023-46,6,1
89a81004b87ffff,2023-47,1,1
89a81004b87ffff,2023-50,1,1
89a81004b87ffff,2023-52,1,1
89a81004b8bffff,2023-01,1,1
89a81004b8bffff,2023-02,7,1
89a81004b8bffff,2023-03,1,1
89a81004b8bffff,2023-04,2,1
89a81004b8bffff,2023-10,5,1
89a81004b8bffff,2023-24,1,1
89a81004b8bffff,2023-31,1,1
89a81004b8bffff,2023-33,1,1
89a81004b8bffff,2023-37,1,1
89a81004b8bffff,2023-46,1,1
89a81004b8fffff,2023-12,1,1
89a81004b8fffff,2023-18,1,1
89a81004b8fffff,2023-49,1,1
89a81004b8fffff,2023-50,1,1
89a81004b93ffff,2023-10,1,1
89a81004b93ffff,2023-17,1,1
89a81004b93ffff,2023-40,1,1
89a81004b97ffff,2023-42,1,1
89a81004b9bffff,2023-38,5,1
89a81004b9bffff,2023-39,1,1
89a81004ba3ffff,2023-01,1,1
89a81004ba3ffff,2023-02,1,1
89a81004ba3ffff,2023-03,1,1
89a81004ba3ffff,2023-14,1,1
89a81004ba3ffff,2023-16,1,1
89a81004ba3ffff,2023-24,1,1
89a81004ba3ffff,2023-34,1,1
89a81004ba3ffff,2023-41,1,1
89a81004ba3ffff,2023-42,1,1
89a81004ba3ffff,2023-45,4,1
89a81004ba3ffff,2023-47,1,1
89a81004ba3ffff,2023-49,7,1
89a81004ba3ffff,2023-51,1,1
89a81004ba3ffff,2023-53,1,1
89a81004ba7ffff,2023-01,5,1
89a81004ba7ffff,2023-19,5,1
89a81004babffff,2022-47,4,1
89a81004babffff,2023-11,1,1
89a81004babffff,2023-38,6,1
89a81004babffff,2023-45,1,1
89a81004babffff,2023-46,4,1
89a81004babffff,2023-47,6,1
89a81004babffff,2023-52,1,1
89a81004bafffff,2023-03,9,1
89a81004bafffff,2023-15,1,1
89a81004bafffff,2023-45,1,1
89a81004bafffff,2023-48,2,1
89a81004bafffff,2023-50,1,1
89a81004bb3ffff,2023-49,2,1
89a81004bb7ffff,2023-10,9,1
89a81004bb7ffff,2023-13,1,1
89a81004bb7ffff,2023-18,4,1
89a81004bb7ffff,2023-29,2,1
89a81004bb7ffff,2023-39,1,1
89a81004bb7ffff,2023-40,1,1
89a81004bb7ffff,2023-43,4,1
89a81004bb7ffff,2023-48,4,1
89a81004bb7ffff,2023-50,2,1
89a81004bb7ffff,2023-52,1,1
89a81004bc3ffff,2023-16,5,1
89a81004bc3ffff,2023-31,4,1
89a81004bc3ffff,2023-41,1,1
89a81004bc3ffff,2023-46,1,1
89a81004bc7ffff,2023-15,1,1
89a81004bc7ffff,2023-16,1,1
89a81004bc7ffff,2023-17,1,1
89a81004bc7ffff,2023-26,1,1
89a81004bc7ffff,2023-37,10,1
89a81004bc7ffff,2023-38,1,1
89a81004bc7ffff,2023-47,1,1
89a81004bc7ffff,2023-49,1,1
89a81004bcbffff,2023-17,1,1
89a81004bcbffff,2023-29,1,1
89a81004bcbffff,2023-30,4,1
89a81004bcbffff,2023-45,2,1
89a81004bcbffff,2023-46,1,1
89a81004bcfffff,2023-16,1,1
89a81004bcfffff,2023-30,1,1
89a81004bd3ffff,2022-39,4,1
89a81004bd3ffff,2022-47,4,1
89a81004bd3ffff,2023-02,1,1
89a81004bd3ffff,2023-04,1,1
89a81004bd3ffff,2023-05,1,1
89a81004bd3ffff,2023-11,2,1
89a81004bd3ffff,2023-15,1,1
89a81004bd3ffff,2023-16,1,1
89a81004bd3ffff,2023-41,5,1
89a81004bd7ffff,2023-05,1,1
89a81004bd7ffff,2023-12,1,1
89a81004bd7ffff,2023-19,1,1
89a81004bd7ffff,2023-31,1,1
89a81004bd7ffff,2023-37,1,1
89a81004bd7ffff,2023-40,5,1
89a81004bd7ffff,2023-46,1,1
89a81004bd7ffff,2023-48,6,1
89a81004bd7ffff,2023-51,1,1
89a81004bdbffff,2022-10,6,1
89a81004bdbffff,2022-39,4,1
89a81004bdbffff,2023-03,1,1
89a81004bdbffff,2023-10,1,1
89a81004bdbffff,2023-11,5,1
89a81004bdbffff,2023-35,1,1
89a81004bdbffff,2023-42,1,1
89a81004bdbffff,2023-44,1,1
